Source Name	Comment [ENA_SAMPLE]	Comment [BioSD_SAMPLE]	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [organism]	Characteristics[organism part]	Characteristics[sex]	Characteristics[developmental stage]	Characteristics [cell type]	Characteristics [genotype]	Characteristics [single cell quality]	Characteristics [submitted single cell quality]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[single cell isolation]	Comment[input molecule]	Comment[library construction]	Comment[end bias]	Comment[primer]	Comment[spike in]	Comment[spike in dilution]	Comment [UMI barcode]	Comment[LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Protocol REF	Protocol REF	Assay Name	Comment[technical replicate group]	Technology Type	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue[single cell identifier]	FactorValue [cell type]
GSM2668951 1	SRS2286066	SAMN07245082	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-710-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668951 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2871	P-GSE100058-5	P-GSE100058-6	GSM2668951	not applicable	sequencing assay	SRX2920206	NextSeq 550 (Drosophila melanogaster)	SRR5685420_1.fastq.gz	SRR5685420	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5685420/SRR5685420_1.fastq.gz	IL7051-710-503	olfactory projection neuron
GSM2668950 1	SRS2286065	SAMN07245083	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-707-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668950 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2872	P-GSE100058-5	P-GSE100058-6	GSM2668950	not applicable	sequencing assay	SRX2920205	NextSeq 550 (Drosophila melanogaster)	SRR5685419_2.fastq.gz	SRR5685419	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5685419/SRR5685419_2.fastq.gz	IL7051-707-503	olfactory projection neuron
GSM2668950 1	SRS2286065	SAMN07245083	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-707-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668950 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2873	P-GSE100058-5	P-GSE100058-6	GSM2668950	not applicable	sequencing assay	SRX2920205	NextSeq 550 (Drosophila melanogaster)	SRR5685419_1.fastq.gz	SRR5685419	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5685419/SRR5685419_1.fastq.gz	IL7051-707-503	olfactory projection neuron
GSM2668949 1	SRS2286064	SAMN07245084	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-706-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668949 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2874	P-GSE100058-5	P-GSE100058-6	GSM2668949	not applicable	sequencing assay	SRX2920204	NextSeq 550 (Drosophila melanogaster)	SRR5685418_2.fastq.gz	SRR5685418	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5685418/SRR5685418_2.fastq.gz	IL7051-706-503	olfactory projection neuron
GSM2668949 1	SRS2286064	SAMN07245084	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-706-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668949 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2875	P-GSE100058-5	P-GSE100058-6	GSM2668949	not applicable	sequencing assay	SRX2920204	NextSeq 550 (Drosophila melanogaster)	SRR5685418_1.fastq.gz	SRR5685418	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5685418/SRR5685418_1.fastq.gz	IL7051-706-503	olfactory projection neuron
GSM2668948 1	SRS2286063	SAMN07245085	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-705-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668948 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2876	P-GSE100058-5	P-GSE100058-6	GSM2668948	not applicable	sequencing assay	SRX2920203	NextSeq 550 (Drosophila melanogaster)	SRR5685417_2.fastq.gz	SRR5685417	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5685417/SRR5685417_2.fastq.gz	IL7051-705-503	olfactory projection neuron
GSM2668948 1	SRS2286063	SAMN07245085	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-705-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668948 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2877	P-GSE100058-5	P-GSE100058-6	GSM2668948	not applicable	sequencing assay	SRX2920203	NextSeq 550 (Drosophila melanogaster)	SRR5685417_1.fastq.gz	SRR5685417	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5685417/SRR5685417_1.fastq.gz	IL7051-705-503	olfactory projection neuron
GSM2668947 1	SRS2286062	SAMN07245086	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-704-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668947 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2878	P-GSE100058-5	P-GSE100058-6	GSM2668947	not applicable	sequencing assay	SRX2920202	NextSeq 550 (Drosophila melanogaster)	SRR5685416_2.fastq.gz	SRR5685416	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5685416/SRR5685416_2.fastq.gz	IL7051-704-503	olfactory projection neuron
GSM2668947 1	SRS2286062	SAMN07245086	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-704-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668947 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2879	P-GSE100058-5	P-GSE100058-6	GSM2668947	not applicable	sequencing assay	SRX2920202	NextSeq 550 (Drosophila melanogaster)	SRR5685416_1.fastq.gz	SRR5685416	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5685416/SRR5685416_1.fastq.gz	IL7051-704-503	olfactory projection neuron
GSM2668946 1	SRS2286061	SAMN07245087	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-703-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668946 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2880	P-GSE100058-5	P-GSE100058-6	GSM2668946	not applicable	sequencing assay	SRX2920201	NextSeq 550 (Drosophila melanogaster)	SRR5685415_2.fastq.gz	SRR5685415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5685415/SRR5685415_2.fastq.gz	IL7051-703-503	olfactory projection neuron
GSM2668946 1	SRS2286061	SAMN07245087	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-703-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668946 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2881	P-GSE100058-5	P-GSE100058-6	GSM2668946	not applicable	sequencing assay	SRX2920201	NextSeq 550 (Drosophila melanogaster)	SRR5685415_1.fastq.gz	SRR5685415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5685415/SRR5685415_1.fastq.gz	IL7051-703-503	olfactory projection neuron
GSM2668945 1	SRS2286060	SAMN07245088	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-702-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668945 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2882	P-GSE100058-5	P-GSE100058-6	GSM2668945	not applicable	sequencing assay	SRX2920200	NextSeq 550 (Drosophila melanogaster)	SRR5685414_2.fastq.gz	SRR5685414	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5685414/SRR5685414_2.fastq.gz	IL7051-702-503	olfactory projection neuron
GSM2668945 1	SRS2286060	SAMN07245088	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-702-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668945 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2883	P-GSE100058-5	P-GSE100058-6	GSM2668945	not applicable	sequencing assay	SRX2920200	NextSeq 550 (Drosophila melanogaster)	SRR5685414_1.fastq.gz	SRR5685414	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5685414/SRR5685414_1.fastq.gz	IL7051-702-503	olfactory projection neuron
GSM2668944 1	SRS2286059	SAMN07245089	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-701-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668944 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2884	P-GSE100058-5	P-GSE100058-6	GSM2668944	not applicable	sequencing assay	SRX2920199	NextSeq 550 (Drosophila melanogaster)	SRR5685413_2.fastq.gz	SRR5685413	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5685413/SRR5685413_2.fastq.gz	IL7051-701-503	olfactory projection neuron
GSM2668944 1	SRS2286059	SAMN07245089	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-701-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668944 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2885	P-GSE100058-5	P-GSE100058-6	GSM2668944	not applicable	sequencing assay	SRX2920199	NextSeq 550 (Drosophila melanogaster)	SRR5685413_1.fastq.gz	SRR5685413	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5685413/SRR5685413_1.fastq.gz	IL7051-701-503	olfactory projection neuron
GSM2668943 1	SRS2286058	SAMN07245090	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-729-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668943 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2886	P-GSE100058-5	P-GSE100058-6	GSM2668943	not applicable	sequencing assay	SRX2920198	NextSeq 550 (Drosophila melanogaster)	SRR5685412_2.fastq.gz	SRR5685412	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5685412/SRR5685412_2.fastq.gz	IL7051-729-513	olfactory projection neuron
GSM2668943 1	SRS2286058	SAMN07245090	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-729-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668943 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2887	P-GSE100058-5	P-GSE100058-6	GSM2668943	not applicable	sequencing assay	SRX2920198	NextSeq 550 (Drosophila melanogaster)	SRR5685412_1.fastq.gz	SRR5685412	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5685412/SRR5685412_1.fastq.gz	IL7051-729-513	olfactory projection neuron
GSM2668942 1	SRS2286057	SAMN07245091	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-728-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668942 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2888	P-GSE100058-5	P-GSE100058-6	GSM2668942	not applicable	sequencing assay	SRX2920197	NextSeq 550 (Drosophila melanogaster)	SRR5685411_2.fastq.gz	SRR5685411	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5685411/SRR5685411_2.fastq.gz	IL7051-728-513	olfactory projection neuron
GSM2668942 1	SRS2286057	SAMN07245091	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-728-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668942 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2889	P-GSE100058-5	P-GSE100058-6	GSM2668942	not applicable	sequencing assay	SRX2920197	NextSeq 550 (Drosophila melanogaster)	SRR5685411_1.fastq.gz	SRR5685411	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5685411/SRR5685411_1.fastq.gz	IL7051-728-513	olfactory projection neuron
GSM2668941 1	SRS2286056	SAMN07245092	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-727-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668941 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2890	P-GSE100058-5	P-GSE100058-6	GSM2668941	not applicable	sequencing assay	SRX2920196	NextSeq 550 (Drosophila melanogaster)	SRR5685410_2.fastq.gz	SRR5685410	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5685410/SRR5685410_2.fastq.gz	IL7051-727-513	olfactory projection neuron
GSM2668941 1	SRS2286056	SAMN07245092	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-727-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668941 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2891	P-GSE100058-5	P-GSE100058-6	GSM2668941	not applicable	sequencing assay	SRX2920196	NextSeq 550 (Drosophila melanogaster)	SRR5685410_1.fastq.gz	SRR5685410	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5685410/SRR5685410_1.fastq.gz	IL7051-727-513	olfactory projection neuron
GSM2668940 1	SRS2286055	SAMN07245093	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-726-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668940 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2892	P-GSE100058-5	P-GSE100058-6	GSM2668940	not applicable	sequencing assay	SRX2920195	NextSeq 550 (Drosophila melanogaster)	SRR5685409_2.fastq.gz	SRR5685409	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5685409/SRR5685409_2.fastq.gz	IL7051-726-513	olfactory projection neuron
GSM2668940 1	SRS2286055	SAMN07245093	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-726-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668940 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2893	P-GSE100058-5	P-GSE100058-6	GSM2668940	not applicable	sequencing assay	SRX2920195	NextSeq 550 (Drosophila melanogaster)	SRR5685409_1.fastq.gz	SRR5685409	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5685409/SRR5685409_1.fastq.gz	IL7051-726-513	olfactory projection neuron
GSM2668939 1	SRS2286054	SAMN07245094	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-724-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668939 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2894	P-GSE100058-5	P-GSE100058-6	GSM2668939	not applicable	sequencing assay	SRX2920194	NextSeq 550 (Drosophila melanogaster)	SRR5685408_2.fastq.gz	SRR5685408	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5685408/SRR5685408_2.fastq.gz	IL7051-724-513	olfactory projection neuron
GSM2668939 1	SRS2286054	SAMN07245094	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-724-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668939 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2895	P-GSE100058-5	P-GSE100058-6	GSM2668939	not applicable	sequencing assay	SRX2920194	NextSeq 550 (Drosophila melanogaster)	SRR5685408_1.fastq.gz	SRR5685408	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5685408/SRR5685408_1.fastq.gz	IL7051-724-513	olfactory projection neuron
GSM2668938 1	SRS2286052	SAMN07245095	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-723-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668938 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2896	P-GSE100058-5	P-GSE100058-6	GSM2668938	not applicable	sequencing assay	SRX2920193	NextSeq 550 (Drosophila melanogaster)	SRR5685407_2.fastq.gz	SRR5685407	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5685407/SRR5685407_2.fastq.gz	IL7051-723-513	olfactory projection neuron
GSM2668938 1	SRS2286052	SAMN07245095	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-723-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668938 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2897	P-GSE100058-5	P-GSE100058-6	GSM2668938	not applicable	sequencing assay	SRX2920193	NextSeq 550 (Drosophila melanogaster)	SRR5685407_1.fastq.gz	SRR5685407	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5685407/SRR5685407_1.fastq.gz	IL7051-723-513	olfactory projection neuron
GSM2668933 1	SRS2286048	SAMN07245096	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-718-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668933 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2906	P-GSE100058-5	P-GSE100058-6	GSM2668933	not applicable	sequencing assay	SRX2920188	NextSeq 550 (Drosophila melanogaster)	SRR5685402_2.fastq.gz	SRR5685402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5685402/SRR5685402_2.fastq.gz	IL7051-718-513	olfactory projection neuron
GSM2668933 1	SRS2286048	SAMN07245096	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [IL7051-718-513]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2668933 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 2907	P-GSE100058-5	P-GSE100058-6	GSM2668933	not applicable	sequencing assay	SRX2920188	NextSeq 550 (Drosophila melanogaster)	SRR5685402_1.fastq.gz	SRR5685402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5685402/SRR5685402_1.fastq.gz	IL7051-718-513	olfactory projection neuron
